Time (s),Red,IR,filtered,isZeroX
222.92,2816772,3107772,0,0
222.96,2816808,3107869,0,0
223.00,2816812,3107832,0,0
223.04,2816800,3107784,0,0
223.05,2816799,3107805,0,0
223.09,2816837,3107931,0,0
223.13,2816860,3108032,0,0
223.17,2816902,3108190,0,0
223.21,2816915,3108216,0,0
223.27,2816901,3108203,0,0
223.31,2816905,3108130,0,0
223.35,2816927,3108210,0,0
223.39,2816934,3108288,0,0
223.43,2816784,3107851,0,0
223.47,2816431,3106762,0,0
223.51,2816288,3106281,0,0
223.55,2816330,3106428,0,0
223.59,2816472,3106816,0,0
223.63,2816674,3107359,0,0
223.67,2816823,3107840,0,0
223.71,2816851,3108028,0,0
223.75,2816856,3107989,0,0
223.79,2816837,3107990,0,0
223.83,2816849,3108002,0,0
223.89,2816889,3108131,0,0
223.93,2816909,3108216,0,0
223.97,2816924,3108268,0,0
224.01,2816947,3108350,0,0
224.05,2816997,3108502,0,0
224.09,2817044,3108665,0,0
224.13,2817080,3108793,0,0
224.17,2816940,3108351,0,0
224.21,2816549,3107120,0,0
224.25,2816258,3106271,0,0
224.29,2816239,3106201,0,0
224.33,2816363,3106499,0,0
224.37,2816500,3106951,0,0
224.41,2816624,3107330,0,0
224.45,2816686,3107471,0,0
224.51,2816715,3107529,0,0
224.55,2816721,3107541,0,0
224.59,2816733,3107607,0,0
224.63,2816752,3107638,0,0
224.67,2816748,3107686,0,0
224.72,2816808,3107862,0,0
224.75,2816828,3107906,0,0
224.79,2816833,3107957,0,0
224.84,2816860,3108079,0,0
224.88,2816935,3108271,0,0
224.92,2816918,3108228,0,0
224.96,2816662,3107469,0,0
225.00,2816426,3106755,0,0
225.04,2816424,3106724,0,0
225.08,2816544,3107007,0,0
225.14,2816674,3107416,0,0
225.18,2816781,3107773,0,0
225.22,2816840,3107963,0,0
225.26,2816822,3107941,0,0
225.30,2816808,3107838,0,0
225.34,2816799,3107907,0,0
225.38,2816858,3108090,0,0
225.42,2816951,3108352,0,0
225.46,2817052,3108657,0,0
225.50,2817107,3108854,0,0
225.54,2817117,3108918,0,0
225.58,2817085,3108891,0,0
225.62,2817090,3108912,0,0
225.66,2817092,3108918,0,0
225.70,2817037,3108740,0,0
225.76,2816697,3107748,0,0
225.80,2816319,3106588,0,0
225.84,2816257,3106347,0,0
225.88,2816335,3106582,0,0
225.92,2816519,3107055,0,0
225.96,2816668,3107601,0,0
225.97,2816810,3107917,0,0
226.00,2816811,3107985,0,0
226.04,2816733,3107670,0,0
226.09,2816670,3107579,0,0
226.12,2816696,3107629,0,0
226.16,2816733,3107823,0,0
226.21,2816814,3108076,0,0
226.25,2816888,3108325,0,0
226.28,2816934,3108372,0,0
226.32,2816879,3108235,0,0
226.39,2816879,3108287,0,0
226.43,2816896,3108346,0,0
226.47,2816883,3108334,0,0
226.51,2816603,3107468,0,0
226.55,2816172,3106146,0,0
226.59,2816060,3105726,0,0
226.63,2816206,3106164,0,0
226.67,2816406,3106743,0,0
226.71,2816566,3107259,0,0
226.75,2816655,3107514,0,0
226.81,2816649,3107520,0,0
226.85,2816601,3107373,0,0
226.89,2816590,3107235,0,0
226.93,2816579,3107304,0,0
226.97,2816611,3107404,0,0
227.01,2816663,3107536,0,0
227.03,2816725,3107807,0,0
227.07,2816837,3108194,0,0
227.11,2816907,3108395,0,0
227.15,2816900,3108350,0,0
227.19,2816906,3108348,0,0
227.23,2816960,3108525,0,0
227.27,2816897,3108283,0,0
227.31,2816433,3106892,0,0
227.35,2815972,3105457,0,0
227.39,2815831,3105013,0,0
227.44,2815935,3105282,0,0
227.48,2816129,3105934,0,0
227.52,2816344,3106604,0,0
227.56,2816495,3107014,0,0
227.60,2816551,3107127,0,0
227.64,2816534,3107078,0,0
227.68,2816529,3107094,0,0
227.72,2816526,3107075,0,0
227.76,2816558,3107147,0,0
227.80,2816609,3107367,0,0
227.84,2816658,3107538,0,0
227.88,2816737,3107743,0,0
227.92,2816819,3108039,0,0
227.96,2816871,3108196,0,0
228.00,2816879,3108264,0,0
228.04,2816908,3108398,0,0
228.08,2816941,3108521,0,0
228.12,2816762,3107981,0,0
228.16,2816313,3106598,0,0
228.20,2816075,3105860,0,0
228.26,2816197,3106159,0,0
228.30,2816330,3106570,0,0
228.34,2816452,3106920,0,0
228.38,2816485,3107017,0,0
228.42,2816467,3106961,0,0
228.47,2816450,3106899,0,0
228.51,2816469,3106960,0,0
228.55,2816501,3107084,0,0
228.59,2816552,3107330,0,0
228.63,2816641,3107560,0,0
228.69,2816726,3107787,0,0
228.73,2816786,3108009,0,0
228.77,2816821,3108118,0,0
228.81,2816859,3108233,0,0
228.85,2816893,3108368,0,0
228.91,2816897,3108414,0,0
228.94,2816610,3107533,0,0
228.99,2816265,3106512,0,0
229.03,2816187,3106206,0,0
229.06,2816284,3106502,0,0
229.11,2816428,3106902,0,0
229.15,2816557,3107325,0,0
229.19,2816624,3107540,0,0
229.23,2816634,3107545,0,0
229.27,2816596,3107438,0,0
229.33,2816573,3107473,0,0
229.37,2816635,3107561,0,0
229.41,2816680,3107703,0,0
229.45,2816738,3107883,0,0
229.49,2816763,3108028,0,0
229.53,2816817,3108196,0,0
229.55,2816832,3108263,0,0
229.59,2816873,3108382,0,0
229.63,2816905,3108507,0,0
229.67,2816956,3108667,0,0
229.71,2816976,3108745,0,0
229.75,2816747,3108099,0,0
229.79,2816310,3106765,0,0
229.83,2816104,3106149,0,0
229.87,2816161,3106260,0,0
229.91,2816293,3106664,0,0
229.96,2816472,3107118,0,0
230.00,2816567,3107471,0,0
230.03,2816605,3107548,0,0
230.07,2816582,3107493,0,0
230.12,2816585,3107494,0,0
230.18,2816611,3107636,0,0
230.22,2816695,3107888,0,0
230.25,2816802,3108200,0,0
230.29,2816899,3108435,0,0
230.34,2816949,3108589,0,0
230.38,2816933,3108577,0,0
230.38,2816879,3108446,0,0
230.42,2816814,3108293,0,0
230.46,2816804,3108238,0,0
230.50,2816813,3108252,0,0
230.54,2816711,3107955,0,0
230.60,2816288,3106677,0,0
230.64,2815958,3105688,0,0
230.68,2815937,3105623,0,0
230.72,2816086,3106003,0,0
230.76,2816234,3106464,0,0
230.80,2816390,3106903,0,0
230.84,2816488,3107189,0,0
230.88,2816527,3107267,0,0
230.92,2816509,3107235,0,0
230.96,2816525,3107295,0,0
231.00,2816552,3107404,0,0
231.04,2816593,3107558,0,0
231.08,2816639,3107704,0,0
231.12,2816666,3107775,0,0
231.16,2816665,3107775,0,0
231.22,2816650,3107743,0,0
231.26,2816657,3107742,0,0
231.30,2816673,3107799,0,0
231.34,2816703,3107947,0,0
231.38,2816734,3108057,0,0
231.42,2816535,3107498,0,0
231.42,2816209,3106533,0,0
231.46,2816092,3106225,0,0
231.50,2816207,3106458,0,0
231.54,2816359,3106902,0,0
231.58,2816507,3107403,0,0
231.65,2816618,3107714,0,0
231.69,2816660,3107785,0,0
231.72,2816625,3107691,0,0
231.76,2816587,3107581,0,0
231.81,2816560,3107495,0,0
231.87,2816556,3107507,0,0
231.91,2816593,3107581,0,0
231.95,2816621,3107682,0,0
231.99,2816651,3107783,0,0
232.03,2816678,3107825,0,0
232.07,2816717,3108027,0,0
232.07,2816752,3108118,0,0
232.11,2816795,3108298,0,0
232.15,2816840,3108444,0,0
232.19,2816760,3108190,0,0
232.23,2816428,3107288,0,0
232.29,2816219,3106673,0,0
232.33,2816273,3106830,0,0
232.37,2816377,3107133,0,0
232.41,2816524,3107570,0,0
232.45,2816647,3107937,0,0
232.51,2816686,3108031,0,0
232.55,2816686,3107975,0,0
232.59,2816679,3107957,0,0
232.63,2816690,3108027,0,0
232.67,2816736,3108160,0,0
232.71,2816778,3108285,0,0
232.72,2816810,3108401,0,0
232.76,2816865,3108565,0,0
232.80,2816871,3108624,0,0
232.84,2816901,3108735,0,0
232.88,2816917,3108866,0,0
232.94,2816981,3109003,0,0
232.98,2817046,3109161,0,0
233.02,2816981,3108996,0,0
233.06,2816648,3108066,0,0
233.10,2816427,3107344,0,0
233.16,2816428,3107310,0,0
233.20,2816526,3107599,0,0
233.24,2816659,3107991,0,0
233.28,2816757,3108295,0,0
233.32,2816841,3108468,0,0
233.36,2816827,3108497,0,0
233.36,2816814,3108483,0,0
233.40,2816823,3108543,0,0
233.44,2816860,3108674,0,0
233.48,2816931,3108858,0,0
233.52,2817011,3109089,0,0
233.59,2817109,3109346,0,0
233.62,2817219,3109644,0,0
233.66,2817319,3109842,0,0
233.71,2817386,3109949,0,0
233.75,2817411,3110015,0,0
233.78,2817425,3110062,0,0
233.81,2817243,3109650,0,0
233.85,2816775,3108503,0,0
233.89,2816509,3107687,0,0
233.93,2816435,3107391,0,0
233.97,2816455,3107405,0,0
234.01,2816519,3107622,0,0
234.05,2816578,3107792,0,0
234.09,2816558,3107704,0,0
234.13,2816465,3107409,0,0
234.17,2816395,3107184,0,0
234.23,2816363,3107072,0,0
234.27,2816342,3107042,0,0
234.31,2816352,3107067,0,0
234.35,2816387,3107180,0,0
234.39,2816451,3107353,0,0
234.43,2816492,3107471,0,0
234.45,2816517,3107597,0,0
234.49,2816570,3107720,0,0
234.53,2816610,3107836,0,0
234.57,2816574,3107729,0,0
234.61,2816246,3106811,0,0
234.65,2816025,3106138,0,0
234.69,2816071,3106252,0,0
234.73,2816245,3106757,0,0
234.77,2816425,3107326,0,0
234.81,2816585,3107807,0,0
234.85,2816659,3107981,0,0
234.90,2816658,3108017,0,0
234.94,2816638,3107936,0,0
234.97,2816663,3108008,0,0
235.01,2816772,3108314,0,0
235.08,2816887,3108638,0,0
235.12,2816962,3108888,0,0
235.16,2816991,3108950,0,0
235.20,2816992,3109008,0,0
235.24,2816989,3108945,0,0
235.28,2816965,3108922,0,0
235.28,2817008,3109048,0,0
235.32,2816983,3109017,0,0
235.36,2816721,3108313,0,0
235.40,2816286,3107028,0,0
235.44,2816122,3106454,0,0
235.50,2816159,3106565,0,0
235.54,2816266,3106836,0,0
235.58,2816394,3107212,0,0
235.62,2816493,3107596,0,0
235.66,2816548,3107769,0,0
235.72,2816560,3107779,0,0
235.76,2816542,3107755,0,0
235.80,2816559,3107761,0,0
235.84,2816586,3107799,0,0
235.88,2816626,3107938,0,0
235.92,2816662,3108078,0,0
235.92,2816681,3108164,0,0
235.96,2816697,3108198,0,0
236.00,2816719,3108261,0,0
236.04,2816753,3108440,0,0
236.08,2816842,3108698,0,0
236.12,2816815,3108588,0,0
236.16,2816517,3107741,0,0
236.21,2816293,3107090,0,0
236.25,2816286,3107046,0,0
236.28,2816370,3107297,0,0
236.35,2816486,3107594,0,0
236.39,2816549,3107801,0,0
236.43,2816580,3107835,0,0
236.47,2816538,3107718,0,0
236.51,2816539,3107709,0,0
236.55,2816533,3107729,0,0
236.59,2816554,3107764,0,0
236.63,2816587,3107868,0,0
236.67,2816648,3108093,0,0
236.71,2816705,3108294,0,0
236.77,2816920,3108922,0,0
236.81,2817052,3109285,0,0
236.85,2817193,3109647,0,0
236.89,2817285,3109837,0,0
236.93,2817154,3109520,0,0
236.99,2816845,3108722,0,0
237.03,2816807,3108631,0,0
237.07,2816891,3108875,0,0
237.11,2816991,3109130,0,0
237.15,2817061,3109348,0,0
237.20,2816908,3108938,0,0
237.24,2816757,3108514,0,0
237.28,2816667,3108269,0,0
237.32,2816662,3108258,0,0
237.42,2816649,3108247,0,0
237.46,2816621,3108125,0,0
237.50,2816542,3107921,0,0
237.54,2816464,3107693,0,0
237.58,2816411,3107521,0,0
237.64,2816375,3107416,0,0
237.68,2816250,3107041,0,0
237.72,2815916,3106064,0,0
237.76,2815596,3105029,0,0
237.80,2815473,3104697,0,0
237.84,2815750,3105423,0,0
237.88,2815914,3105937,0,0
237.92,2815983,3106122,0,0
237.96,2815981,3106091,0,0
238.00,2815936,3105969,0,0
238.06,2815937,3105969,0,0
238.10,2815978,3106115,0,0
238.14,2816019,3106284,0,0
238.18,2816081,3106487,0,0
238.22,2816148,3106674,0,0
238.28,2816194,3106777,0,0
238.32,2816220,3106901,0,0
238.36,2816258,3107006,0,0
238.40,2816276,3107104,0,0
238.44,2816166,3106790,0,0
238.48,2815794,3105697,0,0
238.49,2815488,3104706,0,0
238.53,2815394,3104447,0,0
238.57,2815465,3104621,0,0
238.61,2815604,3105034,0,0
238.65,2815715,3105433,0,0
238.71,2815771,3105585,0,0
238.75,2815762,3105561,0,0
238.79,2815783,3105584,0,0
238.83,2815836,3105764,0,0
238.87,2815946,3106104,0,0
238.93,2816028,3106363,0,0
238.97,2816101,3106574,0,0
239.01,2816123,3106711,0,0
239.05,2816140,3106778,0,0
239.09,2816165,3106838,0,0
239.13,2816190,3106919,0,0
239.13,2816226,3107032,0,0
239.17,2816097,3106685,0,0
239.21,2815715,3105566,0,0
239.25,2815428,3104673,0,0
239.29,2815341,3104418,0,0
239.35,2815450,3104709,0,0
239.39,2815609,3105208,0,0
239.43,2815768,3105679,0,0
239.47,2815862,3105917,0,0
239.51,2815899,3105979,0,0
239.55,2815887,3106030,0,0
239.59,2815924,3106176,0,0
239.63,2816001,3106415,0,0
239.67,2816095,3106688,0,0
239.71,2816157,3106872,0,0
239.75,2816190,3107002,0,0
239.79,2816227,3107070,0,0
239.84,2816228,3107112,0,0
239.88,2816244,3107124,0,0
239.91,2816285,3107267,0,0
239.97,2816218,3107079,0,0
240.01,2815902,3106170,0,0
240.06,2815622,3105338,0,0
240.09,2815566,3105156,0,0
240.13,2815644,3105367,0,0
240.18,2815792,3105747,0,0
240.18,2815910,3106159,0,0
240.22,2815972,3106309,0,0
240.25,2815965,3106295,0,0
240.29,2815969,3106295,0,0
240.34,2815988,3106378,0,0
240.38,2816035,3106531,0,0
240.42,2816081,3106639,0,0
240.46,2816103,3106685,0,0
240.50,2816105,3106762,0,0
240.54,2816106,3106764,0,0
240.58,2816124,3106809,0,0
240.62,2816152,3106901,0,0
240.66,2816181,3106995,0,0
240.70,2816125,3106862,0,0
240.74,2815764,3105878,0,0
240.78,2815434,3104855,0,0
240.82,2815330,3104538,0,0
240.86,2815414,3104782,0,0
240.90,2815598,3105308,0,0
240.94,2815765,3105769,0,0
240.98,2815840,3106002,0,0
241.02,2815859,3105998,0,0
241.06,2815826,3105931,0,0
241.10,2815848,3105951,0,0
241.14,2815865,3106098,0,0
241.20,2815947,3106330,0,0
241.24,2815990,3106481,0,0
241.28,2816046,3106625,0,0
241.32,2816062,3106695,0,0
241.36,2816063,3106749,0,0
241.41,2816130,3106882,0,0
241.44,2816155,3107061,0,0
241.49,2816129,3106976,0,0
241.53,2815824,3106062,0,0
241.56,2815453,3104948,0,0
241.62,2815342,3104583,0,0
241.66,2815398,3104710,0,0
241.71,2815550,3105169,0,0
241.75,2815717,3105710,0,0
241.78,2815819,3106017,0,0
241.82,2815841,3106050,0,0
