Time (ms),Estimated HR (Hz),Estimated HR (bpm),Time to next peak (ms),Heart rate pulse interval (ms),Red LED ADC,IR LED ADC,Filtered,ZeroCross
57350,1.147,68,493,871,3085348,3373753,-413.652,0
57390,1.147,68,453,871,3085406,3373921,-227.721,0
57450,1.147,68,393,871,3085350,3373775,-24.6383,0
57490,1.147,68,353,871,3085384,3373849,123.95,0
57530,1.147,68,313,871,3085476,3374056,201.992,0
57570,1.147,68,273,871,3085539,3374222,231.082,0
57610,1.147,68,233,871,3085605,3374410,234.557,0
57670,1.147,68,173,871,3085663,3374528,227.397,0
57710,1.147,68,133,871,3085696,3374605,215.539,0
57750,1.147,68,93,871,3085731,3374672,198.05,0
57790,1.147,68,53,871,3085771,3374791,174.127,0
