Time (s),Red,IR
1281.317,2815463,3083208
1281.357,2815370,3082756
1281.397,2815175,3082089
1281.437,2815084,3081717
1281.477,2814963,3081455
1281.517,2814730,3080932
1281.521,2814423,2818027
1281.561,2814033,2817404
1281.601,2813808,2816939
1281.641,2813769,2816700
1281.681,2813585,2816355
1281.727,2813292,2815917
1281.767,2812939,2815357
1281.807,2812451,2814545
1281.847,2812347,2814261
1281.887,2812228,2814035
1281.931,2812014,2813688
1281.971,2811558,2812826
1282.011,2811352,2812266
1282.051,2811453,2812218
1282.091,2811772,2812662
1282.135,2811952,2812856
1282.175,2812168,2813111
1282.215,2812667,2814151
1282.255,2813310,2815559
1282.295,2813751,2816576
1282.341,2813926,2817050
1282.381,2814285,2817768
1282.421,2814681,2818593
1282.461,2814687,2818640
1282.501,2814563,2818341
1282.543,2814356,2817866
1282.583,2814242,2817510
1282.623,2814321,2817717
1282.663,2814389,2817869
1282.703,2814386,2817798
1282.75,2814589,2818224
1282.79,2814776,2818666
1282.83,2814733,2818628
1282.87,2814687,2818545
1282.91,2814675,2818465
1282.95,2814791,2818596
1282.955,2815056,2819061
1282.995,2815330,2819729
1283.035,2815565,2820130
1283.075,2815669,2820289
1283.115,2815799,2820481
1283.155,2815800,2820419
1283.195,2815795,2820385
1283.235,2815839,2820438
1283.275,2816043,2820988
1283.315,2816466,2821967
1283.36,2816808,2822739
1283.4,2817027,2823401
1283.44,2817196,2824035
1283.48,2817376,2824484
1283.52,2817533,2824735
1283.564,2817668,2825026
1283.604,2817768,2825314
1283.644,2817816,2825457
1283.684,2817882,2825621
1283.724,2817911,2825797
1283.77,2817910,2825958
1283.81,2817918,2826091
1283.85,2817954,2826228
1283.89,2818009,2826458
1283.93,2818061,2826640
1283.974,2818058,2826547
1284.014,2817997,2826238
1284.054,2817935,2825944
1284.094,2817891,2825703
1284.134,2817814,2825551
1284.179,2817717,2825308
1284.219,2817653,2825175
1284.259,2817558,2825132
1284.299,2817421,2824864
1284.339,2817304,2824430
1284.385,2817130,2823958
1284.425,2817051,2823767
1284.465,2817151,2823839
1284.505,2817348,2824072
1284.545,2817641,2824573
1284.585,2817880,2825080
1284.592,2818055,2825466
1284.632,2818204,2825726
1284.672,2818307,2825945
1284.712,2818383,2826144
1284.752,2818440,2826338
1284.798,2818477,2826488
1284.838,2818485,2826567
1284.878,2818462,2826345
1284.918,2818393,2826056
1284.958,2818337,2825852
1285.001,2818262,2825668
1285.041,2818216,2825548
1285.081,2818194,2825504
1285.121,2818204,2825578
1285.161,2818233,2825629
1285.207,2818255,2825618
1285.247,2818266,2825666
1285.287,2818350,2825770
1285.327,2818490,2825914
1285.367,2818644,2826135
1285.412,2818735,2826340
1285.452,2818797,2826550
1285.492,2818848,2826687
1285.532,2818843,2826779
1285.572,2818815,2826829
1285.619,2818764,2826818
1285.659,2818712,2826809
1285.699,2818690,2826783
1285.739,2818639,2826730
1285.779,2818556,2826552
1285.819,2818367,2826071
1285.824,2818164,2825520
1285.864,2817986,2825094
1285.904,2817844,2824812
1285.944,2817737,2824563
1285.984,2817683,2824453
1286.028,2817645,2824419
1286.068,2817667,2824432
1286.108,2817683,2824434
1286.148,2817724,2824492
1286.188,2817787,2824585
1286.234,2817855,2824712
1286.274,2817926,2824907
1286.314,2817995,2825092
1286.354,2818045,2825230
1286.394,2818099,2825378
1286.437,2818125,2825523
1286.477,2818147,2825646
1286.517,2818183,2825752
1286.557,2818236,2825864
1286.597,2818275,2826023
1286.641,2818304,2826056
1286.681,2818222,2825826
1286.721,2818091,2825457
1286.761,2817974,2825131
1286.801,2817901,2824919
1286.844,2817831,2824778
1286.884,2817778,2824702
1286.924,2817774,2824751
1286.964,2817755,2824747
1287.004,2817738,2824692
1287.049,2817724,2824667
1287.089,2817743,2824713
1287.129,2817759,2824763
1287.169,2817786,2824836
1287.209,2817817,2824938
1287.256,2817838,2825016
1287.296,2817886,2825121
1287.336,2817909,2825227
1287.376,2817948,2825306
1287.416,2817977,2825401
1287.456,2818021,2825469
1287.459,2818075,2825567
1287.499,2818090,2825623
1287.539,2818021,2825440
1287.579,2817897,2825017
1287.619,2817780,2824632
1287.661,2817692,2824348
1287.701,2817652,2824122
1287.741,2817623,2823953
1287.781,2817641,2823904
1287.821,2817683,2823953
1287.864,2817729,2823965
1287.904,2817726,2823947
1287.944,2817739,2823954
1287.984,2817766,2824014
1288.024,2817805,2824073
1288.068,2817828,2824134
1288.108,2817891,2824176
1288.148,2817875,2824241
1288.188,2817825,2824238
1288.228,2817868,2824315
1288.274,2817844,2824365
1288.314,2817874,2824419
1288.354,2817879,2824483
1288.394,2817893,2824532
1288.434,2817892,2824534
1288.478,2817792,2824351
1288.518,2817654,2823923
1288.558,2817522,2823559
1288.598,2817417,2823267
1288.638,2817346,2823070
1288.678,2817281,2822932
1288.718,2817329,2822976
1288.758,2817352,2823095
1288.798,2817389,2823154
1288.838,2817422,2823221
1288.883,2817450,2823306
1288.923,2817486,2823398
1288.963,2817534,2823499
1289.003,2817577,2823604
1289.043,2817618,2823695
1289.086,2817638,2823811
1289.126,2817685,2823939
1289.166,2817718,2824032
1289.206,2817764,2824124
1289.246,2817798,2824241
1289.286,2817819,2824347
1289.29,2817853,2824440
1289.33,2817861,2824482
1289.37,2817804,2824312
1289.41,2817683,2823951
1289.45,2817541,2823605
1289.494,2817421,2823348
1289.534,2817349,2823143
1289.574,2817308,2823026
1289.614,2817327,2823083
1289.654,2817337,2823107
1289.701,2817343,2823113
1289.741,2817368,2823156
1289.781,2817403,2823267
1289.821,2817447,2823368
1289.861,2817506,2823489
