Time (s),Red,IR
54.843,2803965,3092442
54.883,2803961,3092439
54.923,2803975,3092479
54.969,2803995,3092553
55.009,2804013,3092587
55.049,2804014,3092590
55.089,2804011,3092615
55.129,2804035,3092661
55.173,2804057,3092734
55.213,2804076,3092784
55.253,2804085,3092830
55.293,2804105,3092875
55.333,2804112,3092923
55.379,2804149,3092980
55.419,2804146,3093006
55.459,2804165,3093049
55.499,2804181,3093106
55.539,2804201,3093164
55.585,2804196,3093117
55.625,2804089,3092833
55.665,2804007,3092608
55.705,2803983,3092528
55.745,2803995,3092513
55.785,2803992,3092557
55.789,2804039,3092636
55.829,2804046,3092693
55.869,2804049,3092697
55.909,2804050,3092702
55.949,2804071,3092748
55.99,2804088,3092792
56.03,2804108,3092837
56.07,2804125,3092899
56.11,2804142,3092958
56.15,2804145,3092994
56.191,2804168,3093028
56.231,2804173,3093071
56.271,2804186,3093117
56.311,2804199,3093156
56.351,2804222,3093202
56.391,2804195,3093120
56.431,2804081,3092835
56.471,2804015,3092622
56.511,2804006,3092558
56.551,2803979,3092553
56.597,2804004,3092565
56.637,2804024,3092670
56.677,2804048,3092729
56.717,2804062,3092748
56.757,2804067,3092779
56.798,2804083,3092810
56.838,2804098,3092862
56.878,2804123,3092919
56.918,2804125,3092956
56.958,2804137,3092999
57.004,2804148,3093031
57.044,2804168,3093065
57.084,2804188,3093113
57.124,2804194,3093160
57.164,2804216,3093204
57.208,2804214,3093215
57.248,2804124,3092932
57.288,2804022,3092639
57.328,2803981,3092504
57.368,2803946,3092434
57.41,2803942,3092403
57.45,2803949,3092443
57.49,2803969,3092513
57.53,2803992,3092559
57.57,2803988,3092575
57.617,2803989,3092595
57.657,2804009,3092648
57.697,2804024,3092681
57.737,2804040,3092735
57.777,2804055,3092795
57.822,2804091,3092888
57.862,2804107,3092921
57.902,2804117,3092969
57.942,2804135,3092999
57.982,2804135,3093016
58.029,2804063,3092789
58.069,2803964,3092463
58.109,2803902,3092299
58.149,2803880,3092245
58.189,2803877,3092228
58.233,2803880,3092257
58.273,2803896,3092329
58.313,2803913,3092406
58.353,2803920,3092423
58.393,2803942,3092458
58.437,2803954,3092514
58.477,2803972,3092553
58.517,2804012,3092632
58.557,2804036,3092681
58.597,2804058,3092743
58.64,2804091,3092802
58.68,2804116,3092829
58.72,2804133,3092863
58.76,2804144,3092897
58.8,2804134,3092850
58.84,2804022,3092590
58.88,2803906,3092285
58.92,2803852,3092128
58.96,2803821,3092029
59,2803791,3091974
59.044,2803795,3091986
59.084,2803799,3092028
59.124,2803818,3092023
59.164,2803790,3092018
59.204,2803797,3092014
59.246,2803819,3092043
59.286,2803842,3092082
59.326,2803840,3092113
59.366,2803867,3092148
59.406,2803879,3092175
59.452,2803874,3092191
59.492,2803891,3092233
59.532,2803912,3092254
59.572,2803925,3092270
59.612,2803868,3092152
59.652,2803768,3091867
59.655,2803701,3091633
59.695,2803646,3091492
59.735,2803604,3091400
59.775,2803583,3091364
59.815,2803601,3091387
59.858,2803590,3091402
59.898,2803588,3091379
59.938,2803581,3091347
59.978,2803583,3091348
60.018,2803600,3091381
60.058,2803616,3091412
60.098,2803638,3091455
60.138,2803654,3091493
60.178,2803677,3091514
60.218,2803685,3091545
60.263,2803718,3091597
60.303,2803751,3091667
60.343,2803758,3091677
60.383,2803712,3091542
60.423,2803624,3091276
60.469,2803568,3091085
60.509,2803536,3090991
60.549,2803527,3090954
60.589,2803558,3090978
60.629,2803582,3091054
60.672,2803594,3091083
60.712,2803601,3091071
60.752,2803631,3091093
60.792,2803650,3091103
60.832,2803670,3091144
60.872,2803691,3091191
60.912,2803731,3091236
60.952,2803756,3091287
60.992,2803779,3091324
61.032,2803806,3091366
61.078,2803841,3091423
61.118,2803860,3091469
61.158,2803887,3091530
61.198,2803895,3091513
61.238,2803816,3091276
61.282,2803760,3091050
61.322,2803725,3090948
61.362,2803721,3090912
61.402,2803746,3090947
61.442,2803794,3091037
61.488,2803785,3091056
61.528,2803820,3091049
61.568,2803825,3091062
61.608,2803854,3091101
61.648,2803879,3091148
61.688,2803912,3091212
61.693,2803938,3091278
61.733,2803972,3091354
61.773,2804010,3091423
61.813,2804021,3091464
61.853,2804068,3091506
61.895,2804088,3091572
61.935,2804118,3091605
61.975,2804143,3091631
62.015,2804101,3091510
62.055,2804031,3091252
62.095,2803986,3091116
62.135,2803980,3091085
62.175,2804002,3091124
62.215,2804046,3091235
62.255,2804075,3091286
62.298,2804080,3091295
62.338,2804089,3091291
62.378,2804111,3091339
62.418,2804140,3091383
62.458,2804162,3091426
62.503,2804169,3091483
62.543,2804215,3091539
62.583,2804236,3091583
62.623,2804257,3091627
62.663,2804270,3091666
62.706,2804312,3091725
62.746,2804338,3091788
62.786,2804362,3091827
62.826,2804324,3091697
62.866,2804245,3091439
62.907,2804178,3091308
62.947,2804180,3091281
62.987,2804189,3091303
63.027,2804230,3091366
63.067,2804251,3091442
63.112,2804280,3091464
63.152,2804285,3091462
63.192,2804290,3091493
63.232,2804321,3091540
63.272,2804347,3091577
63.312,2804362,3091637
63.352,2804392,3091697
63.392,2804415,3091734
63.432,2804429,3091763
63.472,2804459,3091828
63.514,2804486,3091870
63.554,2804503,3091929
63.594,2804518,3091949
63.634,2804500,3091908
63.674,2804435,3091666
63.721,2804352,3091390
63.761,2804358,3091389
63.801,2804362,3091421
63.841,2804387,3091494
63.881,2804407,3091547
63.926,2804427,3091563
63.966,2804447,3091593
64.006,2804477,3091642
64.046,2804498,3091684
64.086,2804510,3091729
64.128,2804539,3091766
64.168,2804567,3091820
64.208,2804595,3091875
64.248,2804594,3091918
64.288,2804620,3091937
64.334,2804647,3091987
64.374,2804671,3092051
64.414,2804683,3092089
64.454,2804651,3091989
64.494,2804556,3091728
64.534,2804516,3091573
64.574,2804489,3091511
64.614,2804503,3091503
64.654,2804517,3091549
64.694,2804539,3091635
64.739,2804564,3091674
64.779,2804568,3091678
64.819,2804566,3091693
64.859,2804583,3091727
64.899,2804616,3091781
64.947,2804630,3091827
64.987,2804663,3091890
65.027,2804685,3091935
65.067,2804711,3091985
65.107,2804741,3092026
65.149,2804746,3092047
65.189,2804752,3092081
65.229,2804778,3092139
65.269,2804804,3092196
65.309,2804777,3092086
65.349,2804684,3091837
65.352,2804640,3091666
65.392,2804611,3091607
